012889-RA	Galnt6 Polypeptide N-acetylgalactosaminyltransferase 6 (Mus musculus OX=10090)
012890-RA	CELA1 Chymotrypsin-like elastase family member 1 (Bos taurus OX=9913)
012891-RA	Protein of unknown function
012892-RA	CELA2A Chymotrypsin-like elastase family member 2A (Sus scrofa OX=9823)
012819-RA	MYLK4 Myosin light chain kinase family member 4 (Homo sapiens OX=9606)
012820-RA	MRPS33 28S ribosomal protein S33, mitochondrial (Homo sapiens OX=9606)
016132-RA	LARP1B La-related protein 1B (Homo sapiens OX=9606)
016133-RA	ABHD18 Protein ABHD18 (Homo sapiens OX=9606)
016134-RA	mfsd8 Major facilitator superfamily domain-containing protein 8 (Xenopus laevis OX=8355)
007348-RA	vps51 Vacuolar protein sorting-associated protein 51 homolog (Xenopus tropicalis OX=8364)
007349-RA	EHD1 EH domain-containing protein 1 (Bos taurus OX=9913)
007350-RA	PPP2R5B Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform (Homo sapiens OX=9606)
013985-RA	Protein of unknown function
013986-RA	Protein of unknown function
006517-RA	Protein of unknown function
006518-RA	Nbeal2 Neurobeachin-like protein 2 (Mus musculus OX=10090)
006519-RB	Protein of unknown function
006519-RA	Protein of unknown function
006521-RA	nbeal2 Neurobeachin-like protein 2 (Danio rerio OX=7955)
006520-RA	nbeal2 Neurobeachin-like protein 2 (Danio rerio OX=7955)
006522-RA	nbeal2 Neurobeachin-like protein 2 (Danio rerio OX=7955)
006523-RA	nbeal2 Neurobeachin-like protein 2 (Danio rerio OX=7955)
006524-RA	Protein of unknown function
006525-RA	Setd2 Histone-lysine N-methyltransferase SETD2 (Mus musculus OX=10090)
006525-RB	Setd2 Histone-lysine N-methyltransferase SETD2 (Mus musculus OX=10090)
006526-RA	Protein of unknown function
006527-RA	KLHL18 Kelch-like protein 18 (Homo sapiens OX=9606)
006528-RA	KIF9 Kinesin-like protein KIF9 (Homo sapiens OX=9606)
006530-RA	Kif9 Kinesin-like protein KIF9 (Mus musculus OX=10090)
006531-RA	KIF9 Kinesin-like protein KIF9 (Homo sapiens OX=9606)
006529-RA	Protein of unknown function
006529-RB	Protein of unknown function
016667-RA	TCTEX1D2 Tctex1 domain-containing protein 2 (Bos taurus OX=9913)
014931-RA	U2AF2 Splicing factor U2AF 65 kDa subunit (Homo sapiens OX=9606)
004941-RA	Protein of unknown function
004942-RA	phyhipl Phytanoyl-CoA hydroxylase-interacting protein-like (Xenopus laevis OX=8355)
004943-RA	bicc1-a Protein bicaudal C homolog 1-A (Xenopus laevis OX=8355)
004944-RA	bicc1-b Protein bicaudal C homolog 1-B (Xenopus laevis OX=8355)
014668-RA	NPY2R Neuropeptide Y receptor type 2 (Gallus gallus OX=9031)
002144-RA	ublcp1 Ubiquitin-like domain-containing CTD phosphatase 1 (Xenopus tropicalis OX=8364)
002143-RA	mmp21 Matrix metalloproteinase-21 (Xenopus laevis OX=8355)
002145-RA	rnf145 RING finger protein 145 (Xenopus tropicalis OX=8364)
002146-RA	lsm11 U7 snRNA-associated Sm-like protein LSm11 (Xenopus laevis OX=8355)
002149-RA	THG1L Probable tRNA(His) guanylyltransferase (Bos taurus OX=9913)
002147-RA	ADAM19 Disintegrin and metalloproteinase domain-containing protein 19 (Homo sapiens OX=9606)
002148-RA	ADAM19 Disintegrin and metalloproteinase domain-containing protein 19 (Homo sapiens OX=9606)
002150-RA	NIPAL4 Magnesium transporter NIPA4 (Homo sapiens OX=9606)
002151-RA	cyfip2 Cytoplasmic FMR1-interacting protein 2 (Xenopus laevis OX=8355)
002152-RA	med7-a Mediator of RNA polymerase II transcription subunit 7-A (Xenopus laevis OX=8355)
016905-RA	DHRS9 Dehydrogenase/reductase SDR family member 9 (Bos taurus OX=9913)
016907-RA	ABCB11 Bile salt export pump (Homo sapiens OX=9606)
016906-RA	Abcb11 Bile salt export pump (Rattus norvegicus OX=10116)
005968-RA	PRDM8 PR domain zinc finger protein 8 (Homo sapiens OX=9606)
017459-RA	Protein of unknown function
017460-RA	Protein of unknown function
019143-RA	Protein of unknown function
017767-RA	Protein of unknown function
017768-RA	Card11 Caspase recruitment domain-containing protein 11 (Mus musculus OX=10090)
017769-RA	Card11 Caspase recruitment domain-containing protein 11 (Mus musculus OX=10090)
011340-RA	Rnf5 E3 ubiquitin-protein ligase RNF5 (Mus musculus OX=10090)
011341-RA	pbx2 Pre-B-cell leukemia transcription factor 2 (Xenopus tropicalis OX=8364)
011342-RA	notch1a Neurogenic locus notch homolog protein 1 (Danio rerio OX=7955)
011343-RA	Notch2 Neurogenic locus notch homolog protein 2 (Mus musculus OX=10090)
012269-RA	Protein of unknown function
012268-RA	Arf51F ADP-ribosylation factor 6 (Drosophila melanogaster OX=7227)
012270-RA	Protein of unknown function
012271-RA	Protein of unknown function
012272-RB	PER1 Period circadian protein homolog 1 (Homo sapiens OX=9606)
012272-RA	Per1 Period circadian protein homolog 1 (Rattus norvegicus OX=10116)
012273-RA	Protein of unknown function
019332-RA	Fucolectin-7 (Anguilla japonica OX=7937)
014902-RA	fzd10-a Frizzled-10-A (Xenopus laevis OX=8355)
016083-RA	Nod1 Nucleotide-binding oligomerization domain-containing protein 1 (Mus musculus OX=10090)
019060-RA	SIX6 Homeobox protein SIX6 (Gallus gallus OX=9031)
014357-RA	Protein of unknown function
014358-RA	MAP11 Microtubule-associated protein 11 (Mus musculus OX=10090)
014361-RB	Protein of unknown function
014361-RA	Protein of unknown function
014360-RA	Protein of unknown function
014359-RA	lamtor4 Ragulator complex protein LAMTOR4 (Xenopus tropicalis OX=8364)
018058-RA	KCNJ15 ATP-sensitive inward rectifier potassium channel 15 (Homo sapiens OX=9606)
012018-RA	OLFM2 Noelin-2 (Homo sapiens OX=9606)
006441-RA	Protein of unknown function
006440-RA	Protein of unknown function
006442-RA	Protein of unknown function
006443-RA	tlcd2 TLC domain-containing protein 2 (Danio rerio OX=7955)
006444-RA	slc43a2 Large neutral amino acids transporter small subunit 4 (Xenopus tropicalis OX=8364)
001939-RA	IFT80 Intraflagellar transport protein 80 homolog (Homo sapiens OX=9606)
001940-RA	smc4 Structural maintenance of chromosomes protein 4 (Xenopus laevis OX=8355)
001941-RA	TRIM59 Tripartite motif-containing protein 59 (Gallus gallus OX=9031)
001942-RA	Kpna4 Importin subunit alpha-3 (Mus musculus OX=10090)
001943-RA	ARL14 ADP-ribosylation factor-like protein 14 (Homo sapiens OX=9606)
001944-RA	sptssb Serine palmitoyltransferase small subunit B (Xenopus tropicalis OX=8364)
005013-RA	Protein of unknown function
016944-RA	Protein of unknown function
016945-RA	Protein of unknown function
016946-RA	Protein of unknown function
003817-RA	rbbp7 Histone-binding protein RBBP7 (Xenopus laevis OX=8355)
003818-RA	Txlng Gamma-taxilin (Mus musculus OX=10090)
003819-RA	SYAP1 Synapse-associated protein 1 (Homo sapiens OX=9606)
003820-RA	YWHAG 14-3-3 protein gamma (Homo sapiens OX=9606)
009912-RA	Ano10 Anoctamin-10 (Mus musculus OX=10090)
009913-RA	ano10 Anoctamin-10 (Danio rerio OX=7955)
009914-RA	Snrk SNF-related serine/threonine-protein kinase (Rattus norvegicus OX=10116)
009937-RA	Protein of unknown function
009938-RA	Protein of unknown function
014756-RA	Mrpl30 39S ribosomal protein L30, mitochondrial (Rattus norvegicus OX=10116)
014757-RA	Abcc5 Multidrug resistance-associated protein 5 (Rattus norvegicus OX=10116)
014758-RA	ABCC5 Multidrug resistance-associated protein 5 (Homo sapiens OX=9606)
014759-RA	ABCC11 ATP-binding cassette sub-family C member 11 (Homo sapiens OX=9606)
012070-RA	A4gnt Alpha-1,4-N-acetylglucosaminyltransferase (Mus musculus OX=10090)
016345-RB	Protein of unknown function
016345-RA	Protein of unknown function
006651-RA	NHLRC3 NHL repeat-containing protein 3 (Homo sapiens OX=9606)
006653-RA	FREM2 FRAS1-related extracellular matrix protein 2 (Homo sapiens OX=9606)
006654-RA	FREM2 FRAS1-related extracellular matrix protein 2 (Homo sapiens OX=9606)
006652-RA	STOM Erythrocyte band 7 integral membrane protein (Homo sapiens OX=9606)
006655-RA	FREM2 FRAS1-related extracellular matrix protein 2 (Homo sapiens OX=9606)
006656-RA	FREM2 FRAS1-related extracellular matrix protein 2 (Homo sapiens OX=9606)
006324-RA	SP3 Transcription factor Sp3 (Homo sapiens OX=9606)
007421-RA	nr3c1 Glucocorticoid receptor (Xenopus laevis OX=8355)
016621-RA	Protein of unknown function
016622-RB	Protein of unknown function
016622-RA	Protein of unknown function
013574-RA	MYBPH Myosin-binding protein H (Gallus gallus OX=9031)
013575-RA	Protein of unknown function
018657-RA	TRAV1-1 T cell receptor alpha variable 1-1 (Homo sapiens OX=9606)
017655-RA	COG8 Conserved oligomeric Golgi complex subunit 8 (Bos taurus OX=9913)
018936-RB	Protein of unknown function
018936-RA	Protein of unknown function
018935-RA	Protein of unknown function
009086-RA	KCTD3 BTB/POZ domain-containing protein KCTD3 (Homo sapiens OX=9606)
003610-RA	Protein of unknown function
003609-RA	FJX1 Four-jointed box protein 1 (Homo sapiens OX=9606)
003611-RA	Protein of unknown function
003612-RA	CD44 CD44 antigen (Mesocricetus auratus OX=10036)
003612-RB	Cd44 CD44 antigen (Mus musculus OX=10090)
003613-RA	apip Methylthioribulose-1-phosphate dehydratase (Lithobates catesbeiana OX=8400)
011502-RA	cnr1 Cannabinoid receptor 1 (Pelophylax esculentus OX=8401)
009185-RA	ETFB Electron transfer flavoprotein subunit beta (Bos taurus OX=9913)
009187-RA	Protein of unknown function
009187-RB	Protein of unknown function
009186-RA	Protein of unknown function
009188-RA	Protein of unknown function
009190-RA	Protein of unknown function
009189-RA	Lim2 Lens fiber membrane intrinsic protein (Rattus norvegicus OX=10116)
009191-RA	USF2 Upstream stimulatory factor 2 (Homo sapiens OX=9606)
009192-RA	Ffar2 Free fatty acid receptor 2 (Mus musculus OX=10090)
009193-RA	Protein of unknown function
002066-RA	Slc7a9 b(0,+)-type amino acid transporter 1 (Mus musculus OX=10090)
002065-RA	Protein of unknown function
002067-RA	Slc7a9 b(0,+)-type amino acid transporter 1 (Rattus norvegicus OX=10116)
002068-RA	pum2 Pumilio homolog 2 (Xenopus laevis OX=8355)
002069-RA	pum2 Pumilio homolog 2 (Xenopus laevis OX=8355)
002070-RA	Pum2 Pumilio homolog 2 (Mus musculus OX=10090)
002071-RA	Pum2 Pumilio homolog 2 (Mus musculus OX=10090)
002072-RA	SDC1 Syndecan-1 (Mesocricetus auratus OX=10036)
002073-RA	LAPTM4A Lysosomal-associated transmembrane protein 4A (Gallus gallus OX=9031)
002074-RA	MATN3 Matrilin-3 (Gallus gallus OX=9031)
002075-RA	TTC32 Tetratricopeptide repeat protein 32 (Homo sapiens OX=9606)
002076-RA	Protein of unknown function
011850-RA	Protein of unknown function
011850-RB	Protein of unknown function
011849-RA	Protein of unknown function
011851-RC	Protein of unknown function
011851-RA	Protein of unknown function
011851-RB	Protein of unknown function
011852-RA	FSCN2 Fascin-2 (Bos taurus OX=9913)
011854-RA	tepsin AP-4 complex accessory subunit tepsin (Xenopus laevis OX=8355)
011853-RA	Transposable element Tcb2 transposase (Caenorhabditis briggsae OX=6238)
011855-RA	Protein of unknown function
011855-RB	Protein of unknown function
011855-RC	Protein of unknown function
011855-RD	Protein of unknown function
011857-RA	cep131 Centrosomal protein of 131 kDa (Danio rerio OX=7955)
011859-RB	Protein of unknown function
011859-RA	Protein of unknown function
011860-RA	St6galnac2 Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 (Mus musculus OX=10090)
011856-RA	Protein of unknown function
011856-RB	Protein of unknown function
011856-RC	Protein of unknown function
011858-RA	Protein of unknown function
011858-RB	Protein of unknown function
001428-RA	Protein of unknown function
001429-RA	Protein of unknown function
001430-RA	Golt1a Vesicle transport protein GOT1A (Mus musculus OX=10090)
019138-RA	Colgalt1 Procollagen galactosyltransferase 1 (Mus musculus OX=10090)
018062-RB	PDZD11 PDZ domain-containing protein 11 (Gallus gallus OX=9031)
018062-RA	PDZD11 PDZ domain-containing protein 11 (Gallus gallus OX=9031)
018063-RA	Protein of unknown function
018064-RA	p2ry4 P2Y purinoceptor 4 (Xenopus laevis OX=8355)
006730-RA	F2RL2 Proteinase-activated receptor 3 (Homo sapiens OX=9606)
006731-RA	f2r Proteinase-activated receptor 1 (Xenopus laevis OX=8355)
006732-RA	f2r Proteinase-activated receptor 1 (Xenopus laevis OX=8355)
006733-RA	f2r Proteinase-activated receptor 1 (Xenopus laevis OX=8355)
006734-RA	f2r Proteinase-activated receptor 1 (Xenopus laevis OX=8355)
006735-RA	F2RL1 Proteinase-activated receptor 2 (Bos taurus OX=9913)
004719-RA	Protein of unknown function
004720-RA	ccdc89 Coiled-coil domain-containing protein 89 (Xenopus laevis OX=8355)
004721-RA	MYO1A Unconventional myosin-Ia (Gallus gallus OX=9031)
004722-RA	nemp1 Nuclear envelope integral membrane protein 1 (Xenopus tropicalis OX=8364)
012377-RA	SLC12A2 Solute carrier family 12 member 2 (Homo sapiens OX=9606)
012376-RA	Slc12a2 Solute carrier family 12 member 2 (Mus musculus OX=10090)
012378-RA	Protein of unknown function
012379-RA	Fbn2 Fibrillin-2 (Mus musculus OX=10090)
012380-RA	Protein of unknown function
012381-RA	Protein of unknown function
012382-RA	Fbn2 Fibrillin-2 (Mus musculus OX=10090)
012383-RA	FBN2 Fibrillin-2 (Homo sapiens OX=9606)
006299-RB	mkrn1 Probable E3 ubiquitin-protein ligase makorin-1 (Xenopus laevis OX=8355)
006299-RA	mkrn1 Probable E3 ubiquitin-protein ligase makorin-1 (Xenopus laevis OX=8355)
006300-RA	rab19 Ras-related protein Rab-19 (Xenopus laevis OX=8355)
006301-RA	Protein of unknown function
006298-RA	psuG Pseudouridine-5'-phosphate glycosidase (Brevibacillus brevis (strain 47 / JCM 6285 / NBRC 100599) OX=358681)
006303-RA	SLC37A3 Sugar phosphate exchanger 3 (Gallus gallus OX=9031)
006302-RA	slc37a3 Sugar phosphate exchanger 3 (Xenopus laevis OX=8355)
006304-RA	kdm7a Lysine-specific demethylase 7A (Xenopus tropicalis OX=8364)
006305-RA	Slc7a11 Cystine/glutamate transporter (Mus musculus OX=10090)
006307-RA	Protein of unknown function
006306-RA	Etfbkmt Electron transfer flavoprotein beta subunit lysine methyltransferase (Rattus norvegicus OX=10116)
006806-RA	Protein of unknown function
006807-RA	Protein of unknown function
006808-RA	Protein of unknown function
006809-RA	Protein of unknown function
013180-RA	Rbm11 Splicing regulator RBM11 (Mus musculus OX=10090)
013179-RA	Stom Erythrocyte band 7 integral membrane protein (Mus musculus OX=10090)
013181-RA	ABCC1 Multidrug resistance-associated protein 1 (Canis lupus familiaris OX=9615)
013182-RA	ABCC2 Canalicular multispecific organic anion transporter 1 (Homo sapiens OX=9606)
013183-RA	HSPA13 Heat shock 70 kDa protein 13 (Pongo abelii OX=9601)
018411-RA	Protein of unknown function
006922-RA	irx1 Iroquois-class homeodomain protein irx-1 (Xenopus tropicalis OX=8364)
004137-RB	CPNE3 Copine-3 (Homo sapiens OX=9606)
004137-RA	CPNE3 Copine-3 (Homo sapiens OX=9606)
004138-RA	RMDN1 Regulator of microtubule dynamics protein 1 (Pongo abelii OX=9601)
004139-RA	atp6v0d2 V-type proton ATPase subunit d 2 (Xenopus tropicalis OX=8364)
004140-RA	CA2 Carbonic anhydrase 2 (Gallus gallus OX=9031)
004142-RA	Ca1 Carbonic anhydrase 1 (Rattus norvegicus OX=10116)
004143-RA	Ca13 Carbonic anhydrase 13 (Mus musculus OX=10090)
004141-RA	CA3 Carbonic anhydrase 3 (Sus scrofa OX=9823)
016586-RA	Hrb87F Heterogeneous nuclear ribonucleoprotein 87F (Drosophila melanogaster OX=7227)
015104-RA	TENT5A Terminal nucleotidyltransferase 5A (Homo sapiens OX=9606)
001481-RA	VPS13B Vacuolar protein sorting-associated protein 13B (Homo sapiens OX=9606)
001482-RA	VPS13B Vacuolar protein sorting-associated protein 13B (Homo sapiens OX=9606)
001483-RA	osr2-b Protein odd-skipped-related 2-B (Xenopus laevis OX=8355)
001484-RA	Kcns2 Potassium voltage-gated channel subfamily S member 2 (Mus musculus OX=10090)
002880-RA	Lpar4 Lysophosphatidic acid receptor 4 (Mus musculus OX=10090)
002882-RA	OR6F1 Olfactory receptor 6F1 (Homo sapiens OX=9606)
002881-RA	OR6F1 Olfactory receptor 6F1 (Homo sapiens OX=9606)
002883-RA	CETN2 Centrin-2 (Bos taurus OX=9913)
002884-RA	NSDHL Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (Homo sapiens OX=9606)
002885-RA	ZNF185 Zinc finger protein 185 (Homo sapiens OX=9606)
002886-RA	SLAIN motif-containing protein-like (Xenopus tropicalis OX=8364)
002887-RA	Vamp7 Vesicle-associated membrane protein 7 (Mus musculus OX=10090)
002888-RA	polr1d DNA-directed RNA polymerases I and III subunit RPAC2 (Xenopus laevis OX=8355)
002889-RA	Ednrb Endothelin receptor type B (Mus musculus OX=10090)
002890-RA	BRN3 Brain-specific homeobox/POU domain protein 3 (Gallus gallus OX=9031)
017518-RA	esyt3 Extended synaptotagmin-3 (Xenopus tropicalis OX=8364)
017519-RA	esyt3 Extended synaptotagmin-3 (Xenopus tropicalis OX=8364)
017520-RA	Cep70 Centrosomal protein of 70 kDa (Rattus norvegicus OX=10116)
016623-RA	Protein of unknown function
018183-RA	Ddx39a ATP-dependent RNA helicase DDX39A (Mus musculus OX=10090)
018184-RA	CD97 CD97 antigen (Homo sapiens OX=9606)
009684-RA	Protein of unknown function
009686-RA	Zdhhc7 Palmitoyltransferase ZDHHC7 (Mus musculus OX=10090)
009685-RA	Protein of unknown function
018276-RA	Protein of unknown function
018277-RA	FBXO40 F-box only protein 40 (Homo sapiens OX=9606)
018793-RA	Nat8b-ps Putative N-acetyltransferase 8B (Mus musculus OX=10090)
003062-RA	Sat1 Diamine acetyltransferase 1 (Mus saxicola OX=10094)
003063-RA	ACOT9 Acyl-coenzyme A thioesterase 9, mitochondrial (Homo sapiens OX=9606)
003064-RA	EIF2S3 Eukaryotic translation initiation factor 2 subunit 3 (Homo sapiens OX=9606)
003065-RA	zfy1 Zinc finger Y-chromosomal protein 1 (Xenopus laevis OX=8355)
003066-RA	MPO Myeloperoxidase (Homo sapiens OX=9606)
003067-RA	TSPOAP1 Peripheral-type benzodiazepine receptor-associated protein 1 (Homo sapiens OX=9606)
003068-RA	supt4h1 Transcription elongation factor SPT4 (Xenopus laevis OX=8355)
003069-RA	rnf43 E3 ubiquitin-protein ligase RNF43 (Xenopus tropicalis OX=8364)
003070-RA	hpd 4-hydroxyphenylpyruvate dioxygenase (Xenopus tropicalis OX=8364)
003071-RA	mtmr4 Myotubularin-related protein 4 (Xenopus laevis OX=8355)
003073-RA	abhd11 Protein ABHD11 (Xenopus tropicalis OX=8364)
003072-RA	Protein of unknown function
019131-RA	Protein of unknown function
019130-RA	Protein of unknown function
018541-RC	Protein of unknown function
018541-RA	Protein of unknown function
018541-RB	Protein of unknown function
018542-RA	Protein of unknown function
009594-RA	Vwce von Willebrand factor C and EGF domain-containing protein (Mus musculus OX=10090)
009595-RA	Vwce von Willebrand factor C and EGF domain-containing protein (Mus musculus OX=10090)
009596-RA	Ltbp1 Latent-transforming growth factor beta-binding protein 1 (Mus musculus OX=10090)
009597-RA	ppp6r3-a Serine/threonine-protein phosphatase 6 regulatory subunit 3-A (Xenopus laevis OX=8355)
009598-RA	ppp6r3-a Serine/threonine-protein phosphatase 6 regulatory subunit 3-A (Xenopus laevis OX=8355)
009599-RA	Dispanin subfamily A member 2b (Torpedo marmorata OX=7788)
014362-RA	Protein of unknown function
017612-RB	Ipo7 Importin-7 (Mus musculus OX=10090)
017612-RA	Ipo7 Importin-7 (Mus musculus OX=10090)
017611-RA	TMEM41B Transmembrane protein 41B (Gallus gallus OX=9031)
014470-RA	Nacc2 Nucleus accumbens-associated protein 2 (Mus musculus OX=10090)
014471-RA	entr1 Endosome-associated-trafficking regulator 1 (Xenopus tropicalis OX=8364)
014473-RA	INPP5E Phosphatidylinositol polyphosphate 5-phosphatase type IV (Pan troglodytes OX=9598)
014472-RA	PMPCA Mitochondrial-processing peptidase subunit alpha (Homo sapiens OX=9606)
019011-RA	Protein of unknown function
013821-RB	Protein of unknown function
013821-RA	Protein of unknown function
013822-RA	Sv2b Synaptic vesicle glycoprotein 2B (Rattus norvegicus OX=10116)
014875-RA	KTN1 Kinectin (Gallus gallus OX=9031)
019170-RA	Protein of unknown function
015774-RA	Protein of unknown function
015775-RA	SYT4 Synaptotagmin-4 (Homo sapiens OX=9606)
008112-RA	Protein of unknown function
008113-RA	Protein of unknown function
008113-RB	Protein of unknown function
008114-RA	Protein of unknown function
012490-RA	Protein of unknown function
004133-RA	GNG4 Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4 (Homo sapiens OX=9606)
004134-RA	Ccr6 C-C chemokine receptor type 6 (Mus musculus OX=10090)
004135-RA	tbxt T-box transcription factor T (Xenopus laevis OX=8355)
004136-RA	TBXT T-box transcription factor T (Homo sapiens OX=9606)
018017-RA	Wnk1 Serine/threonine-protein kinase WNK1 (Rattus norvegicus OX=10116)
019343-RA	Protein of unknown function
014102-RA	HTR1B 5-hydroxytryptamine receptor 1B (Gorilla gorilla gorilla OX=9595)
016929-RA	SOCS7 Suppressor of cytokine signaling 7 (Homo sapiens OX=9606)
014033-RB	Protein of unknown function
014033-RA	Protein of unknown function
014034-RA	Protein of unknown function
014035-RB	Protein of unknown function
014035-RC	Protein of unknown function
014035-RA	Protein of unknown function
014036-RA	Protein of unknown function
004968-RA	DUSP18 Dual specificity protein phosphatase 18 (Pongo abelii OX=9601)
004969-RA	mzt2b Mitotic-spindle organizing protein 2B (Xenopus tropicalis OX=8364)
004970-RA	LZTR1 Leucine-zipper-like transcriptional regulator 1 (Pongo abelii OX=9601)
004971-RA	AIFM3 Apoptosis-inducing factor 3 (Homo sapiens OX=9606)
004972-RA	Tmem17-b Transmembrane protein 17B (Xenopus tropicalis OX=8364)
004973-RA	Protein of unknown function
017616-RA	OR2K2 Olfactory receptor 2K2 (Homo sapiens OX=9606)
017617-RA	OR2D3 Olfactory receptor 2D3 (Homo sapiens OX=9606)
012666-RA	P43 5S RNA-binding protein (Xenopus borealis OX=8354)
012667-RA	Protein of unknown function
012668-RA	PCGF2 Polycomb group RING finger protein 2 (Homo sapiens OX=9606)
012669-RA	psmb3 Proteasome subunit beta type-3 (Oncorhynchus mykiss OX=8022)
012670-RA	RPL27 60S ribosomal protein L27 (Sus scrofa OX=9823)
004708-RA	MYO1H Unconventional myosin-Ih (Homo sapiens OX=9606)
004709-RA	foxn4 Forkhead box protein N4 (Xenopus laevis OX=8355)
004710-RA	UNG Uracil-DNA glycosylase (Homo sapiens OX=9606)
004711-RA	ALKBH2 DNA oxidative demethylase ALKBH2 (Bos taurus OX=9913)
004713-RA	KCTD10 BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (Homo sapiens OX=9606)
004712-RA	Protein of unknown function
004714-RA	ube3b Ubiquitin-protein ligase E3B (Xenopus tropicalis OX=8364)
004715-RA	ube3b Ubiquitin-protein ligase E3B (Xenopus tropicalis OX=8364)
004716-RA	Aldh3b3 Aldehyde dehydrogenase family 3 member B3 (Mus musculus OX=10090)
004718-RA	Mvk Mevalonate kinase (Mus musculus OX=10090)
004717-RA	Mmab Corrinoid adenosyltransferase (Mus musculus OX=10090)
001763-RA	Protein of unknown function
001764-RA	LGALS1 Galectin-1 (Ovis aries OX=9940)
001765-RA	Protein of unknown function
001766-RA	UQCRC1 Cytochrome b-c1 complex subunit 1, mitochondrial (Bos taurus OX=9913)
001769-RA	Protein of unknown function
001767-RA	Slc26a6 Solute carrier family 26 member 6 (Mus musculus OX=10090)
001768-RA	SLC26A6 Solute carrier family 26 member 6 (Homo sapiens OX=9606)
001770-RA	Protein of unknown function
001771-RB	Celsr3 Cadherin EGF LAG seven-pass G-type receptor 3 (Rattus norvegicus OX=10116)
001771-RA	CELSR3 Cadherin EGF LAG seven-pass G-type receptor 3 (Homo sapiens OX=9606)
001772-RA	CELSR3 Cadherin EGF LAG seven-pass G-type receptor 3 (Homo sapiens OX=9606)
001773-RA	CELSR3 Cadherin EGF LAG seven-pass G-type receptor 3 (Homo sapiens OX=9606)
001774-RA	Protein of unknown function
001775-RA	Protein of unknown function
001776-RB	Protein of unknown function
001776-RA	Protein of unknown function
001778-RA	Protein of unknown function
001778-RB	Protein of unknown function
001779-RA	Ip6k2 Inositol hexakisphosphate kinase 2 (Rattus norvegicus OX=10116)
001777-RA	Protein of unknown function
001780-RA	Protein of unknown function
001781-RA	Protein of unknown function
001782-RA	Protein of unknown function
001783-RA	PRKAR2A cAMP-dependent protein kinase type II-alpha regulatory subunit (Homo sapiens OX=9606)
001784-RA	Protein of unknown function
001785-RA	Protein of unknown function
001786-RA	SLC25A20 Mitochondrial carnitine/acylcarnitine carrier protein (Macaca fascicularis OX=9541)
001788-RB	Protein of unknown function
001788-RA	Protein of unknown function
001789-RA	Protein of unknown function
001791-RA	Protein of unknown function
001791-RB	Protein of unknown function
